,CampaignURL,SportName,City,State,Country,TeamOrAthlete,language,FundsRaisedPercent,PERSON_Entity,ORG_Entity,PRODUCT_Entity,EVENT_Entity,MONEY_Entity,DATE_Entity,TIME_Entity,GPE_Entity,LOC_Entity,NORP_Entity,IsSuccess
819,https://sportfunder.com/madisonolson/31576,Sailing,Concarneau,Brittany,France,teams,en,14,"Madison Olson (PERSON), Bob Salmon (PERSON), Mini (PERSON), ","the Florida Panhandle (ORG), Merchant Mariner Credential (ORG), The Mini Transat (ORG), the Vendée Globe (ORG), Prototype (ORG), ",,,,"the last ten years (DATE), the age of 21 (DATE), 1977 (DATE), odd numbered years (DATE), about two years (DATE), ",,,"Key West (GPE), Florida (GPE), Caribbean (LOC), USA (GPE), USA (GPE), Europe (LOC), Caribbean (LOC), England (GPE), the avid yachtsman (GPE), France (GPE), Caribbean (LOC), Europe (LOC), ","American (NORP), American (NORP), ",0
820,https://sportfunder.com/dodgeknights/24106,Wrestling,Columbus,Ohio,United States,teams,en,0,,,,,,"our 6th season (DATE), the end of May (DATE), ",,,"Columbus (GPE), Ohio (GPE), Ohio (GPE), Denver (GPE), Colorado (GPE), ",,0
821,https://sportfunder.com/intactsportsmarketinggroup/29505,Basketball,Columbus,Ohio,United States,teams,en,0,,"The Intact Sports Marketing Group (ORG), Intact Sports Marketing Group (ORG), Intact Sports Marketing Group (ORG), BIG (ORG), the Intact Sports Marketing Group (ORG), ",,,"approximately $30,000 (MONEY), ","the season (DATE), a season (DATE), year (DATE), ",,,"College (GPE), Ohio (GPE), ",,0
822,https://sportfunder.com/coltonpony6uallstars/28022,Baseball,Colton,California,United States,teams,en,6,,"BIG (ORG), ",,"the World Series (EVENT), ",,"the season (DATE), ",,,"Colton (LOC), Colton Pony (FAC), ",,0
823,https://sportfunder.com/kaedecoltonashby/28265,Rugby,Colorado,United States,,teams,en,18,"Kaede (PERSON), Kaede (PERSON), Kaede (PERSON), Kaede Ashby (PERSON), Coach Andre Snyman (PERSON), Serene Highness (PERSON), ","Colton (ORG), the St Devote International 7s Tournament (ORG), U12 (ORG), the Monegasque Rugby Federation (ORG), ",,,,"May 2019 (DATE), ",,,"Colton Ashby (FAC), Monaco (GPE), Kaede (GPE), Monaco (GPE), Colorado (GPE), Monaco (GPE), the St Devote International (FAC), the Louis II Stadium (FAC), Monaco (GPE), Colorado (GPE), ","South African Springboks (NORP), ",0
825,https://sportfunder.com/brendanyakura/3393,Judo,Coldstream,B.C.,Canada,teams,en,43,"Brendan Yakura (PERSON), ","the Vernon Judo Club (ORG), the B.C. Winter Games (ORG), U18 (ORG), the Edmonton International (ORG), IJF (ORG), ","Judo (PRODUCT), ","the B.C. Winter Games (EVENT), Canadian Judo Championships (EVENT), ","1200 (MONEY), ","april (DATE), 2007 (DATE), the year (DATE), a few days (DATE), 2014 (DATE), Last year (DATE), ",,,"Abbotsford (GPE), the B.C. Championships (FAC), Pacific (LOC), Richmond (GPE), B.C. (GPE), Vancouver (GPE), Prince George (GPE), B.C. (GPE), Quebec (GPE), Judo Gi's (FAC), ",,0
826,https://sportfunder.com/avcc/1093,Cheerleading,Coldbrook,Nova Scotia,Canada,teams,en,18,"Hantsport (PERSON), Middleton (PERSON), ","Annapolis Valley Cheer Club (ORG), Cheer Club (ORG), Championship Titles (ORG), National Titles (ORG), ",,,"approximately $4000.00 (MONEY), 1300.00 (MONEY), 4000.00 (MONEY), another $1000.00 (MONEY), 1700.00 (MONEY), ","its 6th season (DATE), 2008 (DATE), 5 short years (DATE), the past 5 years (DATE), This year (DATE), ",,,"Valley (LOC), Valley (LOC), ",,0
827,https://sportfunder.com/mikhilagemaat/8578,Rugby,Coalhurst,Alberta,Canada,teams,en,0,"Graeme Forsyth (PERSON), ","the Rugby Alberta (ORG), U18 (ORG), U16 (ORG), Shannon Court (ORG), University (ORG), University (ORG), National Champions (ORG), PayPal (ORG), ","Gatorade (PRODUCT), ",,"1250.00 (MONEY), ","16 (DATE), last year (DATE), an important year (DATE), the past two weekends (DATE), Friday (DATE), Saturday (DATE), this year (DATE), the school season (DATE), the week (DATE), Last year (DATE), this year (DATE), ","3 hour (TIME), 2.5 hour (TIME), ",,"Mikhi (GPE), Calgary (GPE), Nationals (GPE), Alberta (GPE), Ontario (GPE), British Columbia (GPE), Vancouver (GPE), B.C. (GPE), ","American (NORP), ",0
829,https://sportfunder.com/claupavia/30834,Obstacle Racing,Ciudad de México,Ciudad de México,México,teams,en,0,"Clau Pavia (PERSON), ","Obstacle Racing (ORG), ",,,,"today (DATE), ",,,"Mexico City (GPE), Mexico (GPE), Latin America (LOC), USA (GPE), ",,0
832,https://sportfunder.com/jackcotton/28198,Motorcycle Racing,Christchurch,Canterbury,New Zealand,teams,en,1,"Jackson Cotton (PERSON), ","Hagley College (ORG), Ara Institute of Canterbury (ORG), Automotive & Engineering (ORG), NZ Junior (ORG), NZSBK (ORG), Team Kiwistars (ORG), Australia & Europe (ORG), ",,"National Championship (EVENT), ",,"17 years of age (DATE), a Year 12 (DATE), 2011 (DATE), the past 3 years (DATE), 2015 (DATE), 2017 (DATE), 2018 (DATE), this year (DATE), ",,,"Aprilia (GPE), 150cc (GPE), Motorcycling (GPE), Canterbury (GPE), New Zealand (GPE), NZ (GPE), ",,0
833,https://sportfunder.com/shahedkhan/29359,Cricket,Chittagong,Chittagong Division,Bangladesh,teams,en,0,"The Shahed Khan (PERSON), Shahed Khan (PERSON), Shahed Khan (PERSON), ","BIG (ORG), the Shahed Khan (ORG), ",,,,"the season (DATE), a season (DATE), year (DATE), ",,,,,0
834,https://sportfunder.com/matiascandia/40123,,Chile,,,,en,4,"Matías Candia (PERSON), deportista chileno (PERSON), Junto al (PERSON), masculina de Footvolley (PERSON), Brasil (PERSON), Queremos (PERSON), lo que estamos completamente (PERSON), chileno (PERSON), ya hemos representado (PERSON), historia (PERSON), Matías Candia (PERSON), ","chilena (ORG), un (ORG), un (ORG), dentro de los mejores 8 (ORG), Footvolley National (ORG), Footvolley (ORG), ","queremos contar (PRODUCT), a Cristobal Martorell (PRODUCT), ","the World Cup 2021 (EVENT), World Cup (EVENT), ",,"11 (DATE), 2019 (DATE), 2020 (DATE), 2021 (DATE), December 10, 11 (DATE), 2019 (DATE), 2020 (DATE), 2020 (DATE), 2021 (DATE), ",,,"Niteroi (GPE), Rio de Janeiro (GPE), invitada (GPE), Chile (GPE), el cuarto lugar (GPE), Lima 2020 (FAC), tanto (GPE), las de (GPE), Niteroi (GPE), Rio de Janeiro (GPE), Brazil (GPE), Chile (GPE), Chile (GPE), Thailand (GPE), the South American (LOC), Chile (GPE), ","orgullosos (NORP), Chilean (NORP), Chilean (NORP), Chilean (NORP), ",0
835,https://sportfunder.com/farrahcompetesinaustraliaandtheusa/27754,Track And Field,Chicago,IL,United States,teams,en,0,"Farrah (PERSON), ",,,,,,"One morning (TIME), ",,"US (GPE), Australia (GPE), Illinois (GPE), Australia (GPE), the Illinois State (LOC), ",,0
836,https://sportfunder.com/ryanmiller/31191,Motorcycle Racing,Chicago,Illinois,United States,teams,en,0,"Ryan Miller (PERSON), ",,,,,"today (DATE), ",,,"Chicago (GPE), IL (GPE), USA (GPE), Motocross (LOC), ",,0
837,https://sportfunder.com/prasannadhamodharan/29400,Motorcycle Racing,Chennai,Tamil Nadu,India,teams,en,0,"Prasanna (PERSON), ","FMSCI Indian National Motorcycle Racing Championship - 4 (ORG), INR (ORG), ",,,,"next year (DATE), the end of the season (DATE), next year (DATE), ",,,"India (GPE), ",,0
838,https://sportfunder.com/nivethajessica/29600,Motorcycle Racing,Chennai,Tamil Nadu,India,teams,en,0,,"Indian National Motorcycle Racing Championship 2019 (ORG), Indian National Motorcycle Racing Championship (ORG), TVS One Make Championship (ORG), ",,,"2000 (MONEY), ","this year (DATE), the end of the season (DATE), this year (DATE), ",,,"India (GPE), India (GPE), ",,0
840,https://sportfunder.com/mcdo/29411,Softball,Chch,Canterbury,New Zealand,teams,en,0,"Nerissa Mcdowell (PERSON), Compete (PERSON), ","National Competitions (ORG), ",,"the Canada Cup (EVENT), ","5500 (MONEY), ","this year (DATE), July This year (DATE), 6 years (DATE), this year (DATE), ",,,"New Zealand Softball Athlete (GPE), ",,0
841,https://sportfunder.com/camillerioux/4878,Judo,chateauguay,quebec,canada,teams,en,69,,,,,,"14 years old (DATE), about 4 years ago (DATE), today (DATE), this year (DATE), ",,,,"canadian (NORP), ",0
842,https://sportfunder.com/upeisynchronizedswimming/778,Synchronized Swimming,Charlottetown,Canada,,teams,en,66,,"UPEI (ORG), The University of Prince Edward Island (ORG), the Canadian University Synchro League (ORG), ",,,,"each week (DATE), Last year (DATE), this year (DATE), ","several hours (TIME), ",,,,0
843,https://sportfunder.com/upeiswimming/798,Swimming,Charlottetown,Prince Edward Island,Canada,teams,en,22,"Join (PERSON), Panther (PERSON), ",,,,,"February (DATE), ",,,"Orlando (GPE), AUS Championships (FAC), ","Panthers (NORP), ",0
844,https://sportfunder.com/upeiswimming/9070,Swimming,Charlottetown,Prince Edward Island,Canada,teams,en,1,"Suzanne Nicholson (PERSON), Panther (PERSON), Suzanne (PERSON), ","TEAM (ORG), UPEI Panthers (ORG), AUS (ORG), PEI (ORG), ",,"EVENT (EVENT), ","over 10 thousand dollars (MONEY), ","2014-2015 (DATE), 2013 (DATE), last season (DATE), AUGUST 29 (DATE), 2014-2015 (DATE), ",,,"the Northumberland Strait (LOC), Borden (GPE), ",,0
846,https://sportfunder.com/kenbiddle/29592,Boxing,Centreville,Virginia,United States,teams,en,0,"Nigeria Boxing (PERSON), ",,,,"500 (MONEY), ",,"5am (TIME), morning (TIME), ",,"Light Heavyweight (FAC), ","Nigerian (NORP), ",0
848,https://sportfunder.com/kowarrior/28073,Boxing,Cavite,Calabarzon,Philippines,teams,en,1,"Juan Luckey (PERSON), ","KO Warrior Stable (ORG), ",,,"6000 (MONEY), ","this year (DATE), the end of the year (DATE), this year (DATE), ","tonight (TIME), ",,"Philippines (GPE), India (GPE), Kenya (GPE), Japan (GPE), EU (GPE), UK (GPE), Australia (GPE), Vegas (GPE), ",,0
849,https://sportfunder.com/maxmiller/31860,Soccer,Castleton-on-Hudson,New York,United States,teams,en,84,"Max Miller (PERSON), ","NY (ORG), Soccer Academy (ORG), Spanish Academy (ORG), ",,,,"the spring of ‘22 (DATE), today (DATE), ",,,"Castleton (GPE), Spain (GPE), Barcelona (GPE), Barcelona (GPE), ",,0
850,https://sportfunder.com/crusadersfa/25592,Football,Cascais,Lisboa,Portugal,teams,en,0,"edições da Liga Portuguesa de Futebol Americano (PERSON), muito desejado (PERSON), Trabalhamos (PERSON), Fazemos (PERSON), Município de Cascais (PERSON), Freguesia de Carcavelos (PERSON), Com muito (PERSON), das condições de treino (PERSON), Para (PERSON), mais de (PERSON), desta (PERSON), ainda mais (PERSON), investiremos (PERSON), precisamos de todo (PERSON), Estamos (PERSON), Junte-se (PERSON), ","mesmo pela nossa comunidade (ORG), ano é de 250€ (ORG), têm de pagar pelo seu (ORG), seu (ORG), Se conseguirmos atingir (ORG), seu (ORG), seu (ORG), the Portuguese Football League (ORG), ","Crusaders (PRODUCT), Crusaders (PRODUCT), queremos (PRODUCT), Crusaders (PRODUCT), Crusaders (PRODUCT), Crusaders (PRODUCT), ",,"€ (MONEY), ","2005 (DATE), 2005 (DATE), every year (DATE), the season (DATE), a season (DATE), more than 1 year (DATE), this season (DATE), ",,,"deslocações (GPE), melhoramento (GPE), ",,0
851,https://sportfunder.com/canibarugby/27756,Rugby,Cartagena,Bolívar,Colombia,teams,en,0,"Luis Ruidiaz (PERSON), Cartagena (PERSON), Rioacha (PERSON), ","i´m (ORG), Caniba Rugby Club (ORG), the National Club Tournament (ORG), the Colombian Rugby Federation (ORG), Barranquilla (ORG), ",,,,"2010 (DATE), 2018 (DATE), ",,,"Bolívar - Colombia (GPE), Valledupar (GPE), Santa Marta (GPE), Medellín (GPE), ",,0
853,https://sportfunder.com/asociaciondecanotajededistritocapital/23611,Canoeing,Caracas,Distrito Capital,Venezuela,teams,en,0,,"Distrito Capital (ORG), Distrito Capital (ORG), Distrito Capital (ORG), Distrito Capital (ORG), BIG (ORG), Distrito Capital (ORG), ",,,"approximately $20000,00 (MONEY), ","the season (DATE), a season (DATE), year (DATE), ",,,,,0
854,https://sportfunder.com/garethmo/28355,Ultra Running,Cape Town,,,teams,en,14,"Gareth (PERSON), the Barkley Marathon (PERSON), Barkleys (PERSON), ","Miler (ORG), ",,"Barkley Marathons (EVENT), ",,"a few years (DATE), 2018 (DATE), this year (DATE), this year (DATE), next year (DATE), last year (DATE), ",,,"Trail (GPE), Africa (LOC), USA (GPE), ","Barkleys (NORP), ",0
855,https://sportfunder.com/kira/31822,Figure Skating,Cape Town,,,teams,en,8,"Kira (PERSON), ",,,,,"7 years old (DATE), 2022 (DATE), 5 years old (DATE), the next few months (DATE), today (DATE), ","5-7:30 (TIME), ",,"South Africa (GPE), Nationals 2022 (LOC), ",,0
856,https://sportfunder.com/ayrtonterrazas/40375,Football,Cape Town,,,teams,en,3,"Ayrton Terrazas (PERSON), ",,,"The Gothia Cup (EVENT), ",,"today (DATE), ",,,"South Africa (GPE), ",,0
857,https://sportfunder.com/mountedgamesassociation/22649,Equestrianism,Cape Town,,,teams,en,0,"MGASA (PERSON), ","The Mounted Games Association of South Africa (ORG), MGASA (ORG), Team SA (ORG), the WTC USA (ORG), SA (ORG), SHC (ORG), SA (ORG), SA (ORG), Burkina Faso (ORG), MGASA (ORG), ",,"World Team Championships (EVENT), ",,"11-17 November (DATE), 30 June 2015 (DATE), 2001 (DATE), 2003 (DATE), 2008 (DATE), 2009 (DATE), 2014 (DATE), 2010 (DATE), 2011 (DATE), 2012 (DATE), 2013 (DATE), ",,,"South Africa (GPE), the Nations Championships (FAC), New South Wales (GPE), Australia (GPE), the Equine Lifestyle Festival (FAC), South Africa (GPE), Canada (GPE), Belgium (GPE), England (GPE), France (GPE), Southern Hemisphere Championships (LOC), New Zealand (GPE), Australia (GPE), New Zealand (GPE), Australia (GPE), New Zealand (GPE), Australia (GPE), Iran (GPE), USA (GPE), Canada (GPE), ","South African (NORP), ",0
858,https://sportfunder.com/southafricanrugbyleague/27777,Rugby,Cape Town,,,teams,en,0,,"The South African Rugby League (ORG), Rugby League World Cup (ORG), Rugby League World Rankings (ORG), SA (ORG), a Rugby League Nation (ORG), Insurance,Medical (ORG), Game/Match (ORG), kit & playing kit (ORG), ",,,,"2021 (DATE), the end of next season (DATE), the 23rd of June (DATE), October 2018 (DATE), January 2019 (DATE), June 2019 (DATE), ",,,"Qualify (GPE), UK (GPE), South Africa (GPE), Australia (GPE), New Zealand (GPE), South Africa (GPE), Sydney (GPE), Malta (GPE), ",,0
859,https://sportfunder.com/kierancourt/28020,Golf,Cape Town,,,teams,en,0,"a Professional Golfer (PERSON), ","Kieran Court (ORG), Kind Regards (ORG), ",,,,"2006 (DATE), a few years (DATE), another 2nd (DATE), the middle of a season (DATE), ",,,"South Africa (GPE), U.S (GPE), States (GPE), South Carolina (GPE), South Africa (GPE), Kieran (GPE), ",,0
860,https://sportfunder.com/kyleflanagan/29445,Motorcycle Racing,Cape Town,,,teams,en,0,"Kyle Flanagan (PERSON), ",,,,,"2018 (DATE), ",,,"South Africa (GPE), Africa (LOC), Europe (LOC), ","South African (NORP), ",0
861,https://sportfunder.com/charlesvandervindt/29929,Football,Cape Town,,,teams,en,0,"Charles van der (PERSON), ","Vindt (ORG), BIG (ORG), ",,,"3000 (MONEY), ","April 2020 (DATE), March 30th (DATE), November 30th 2019 (DATE), ",,,"Cape Town (LOC), ",,0
862,https://sportfunder.com/kccommunitysportsdevelopmentclub/31052,Soccer,Cape Town,,,teams,en,0,,"K.C community sports development club (ORG), ",,,,,,,"South Africa (GPE), ",,0
863,https://sportfunder.com/chiaravorster/31497,Stand-Up Paddle Boarding,Cape Town,Western Cape,South Africa,teams,en,16,"Chiara Vorster (PERSON), ",,,,,"fourteen year old (DATE), the beginning of 2018 (DATE), 2020 (DATE), a hard year (DATE), next year (DATE), next year (DATE), ",,,"Cape Town (LOC), ","a South African (NORP), ",0
864,https://sportfunder.com/robin/27784,Soccer,Cape Town,Western Cape,South Africa,teams,en,0,"Robin (PERSON), Cape Town (PERSON), ",,,,,"another year (DATE), 2018 (DATE), season (DATE), next year (DATE), ",,,,,0
865,https://sportfunder.com/ambie/28370,Free-diving,Cape Town,Western Cape,South Africa,teams,en,0,"Johanna (PERSON), ","the Guinness World Record (ORG), ",,,,"this year (DATE), 21 March 2019 (DATE), ",,,"Finland (GPE), South Africa (GPE), South Africa (GPE), ","South African (NORP), ",0
866,https://sportfunder.com/hanscoetzee/29289,Water Polo,Cape Town,Western Cape,South Africa,teams,en,0,"Hans Coetzee (PERSON), ","Alessandro Bovo (ORG), ",,,,"Last year (DATE), under 19 (DATE), age 14 (DATE), June 2020 (DATE), '92 (DATE), ",,,"Western Province (GPE), Italy (GPE), Cape Town (GPE), Italy (GPE), ","South African (NORP), Italian (NORP), ",0
867,https://sportfunder.com/lazolasobende/29856,Soccer,Cape Town,Western Cape,South Africa,teams,en,0,"Lazola Sobende (PERSON), ","Soccer (ORG), Cape Peninsula University of Technology (ORG), ",,,,"today (DATE), ",,,"Cape Town (GPE), South Africa (GPE), ",,0
870,https://sportfunder.com/fastandfemale/4418,,Canmore,Alberta,Canada,,en,57,"Female (PERSON), ","Empowerment Through Sport (ORG), ",,"Olympic (EVENT), ","$10 000 (MONEY), ","6 weeks (DATE), 2014 (DATE), 2005 (DATE), 9-19 (DATE), ",,,,,0
871,https://sportfunder.com/albertaworldcupacademy/6026,Cross Country Skiing,Canmore,Alberta,Canada,teams,en,33,"Canmore (PERSON), Frozen Thunder (PERSON), ","The Alberta World Cup Academy (ORG), CVTC (ORG), National Team (ORG), BC (ORG), Yukon (ORG), National Team (ORG), Suunto HR (ORG), ","NDC Thunder Bay (PRODUCT), ",,,"2008 (DATE), Every year (DATE), October 20-26th (DATE), years (DATE), ",,,"Quebec (GPE), Ontario (GPE), Alberta (GPE), Canada (GPE), ","Canadian (NORP), ",0
873,https://sportfunder.com/juniorwaterskicanada/15813,Water Skiing,Canada,,,teams,en,28,"Tax Receipts (PERSON), ","the Canadian Junior Water Ski Team (ORG), the World Junior Water Ski Championships (ORG), Team (ORG), WCWC (ORG), WCWC (ORG), WCWC (ORG), Team (ORG), WCWC (ORG), Team (ORG), Please Contact Water Ski & Wakeboard Canada (ORG), Team (ORG), Team (ORG), ","a Tax Receipt (PRODUCT), ",,"20 (MONEY), 50 (MONEY), 100 (MONEY), 250 (MONEY), 500.00 (MONEY), 50.00 (MONEY), 500.00 (MONEY), 1000.00 (MONEY), ","January (DATE), the past 2 years (DATE), ",,,"the Athletes of (FAC), Lake Bujama (GPE), Peru (GPE), Canada (GPE), Peru (GPE), Peru (GPE), the Jr. Worlds Event (FAC), ",,0
874,https://sportfunder.com/cankensportsclub/23675,Track And Field,Canada,,,teams,en,10,,"CanKen Sports Club's (ORG), ",,,,,,,,,0
875,https://sportfunder.com/sambocanada/818,Sambo,Canada,,,teams,en,0,"Combat Sambo Championships (PERSON), Adam Macfadyen (PERSON), Dimitri Kim (PERSON), Emin Sheykhislyamov (PERSON), ","The United Canadian SAMBO (ORG), Sambo (ORG), ",,"the World Sports (EVENT), ",,,,,"Russia (GPE), Canada (GPE), ",,0
876,https://sportfunder.com/canadabeermileteam/22396,Track And Field,Canada,,,teams,en,4,"James Nielsen (PERSON), John Markell (PERSON), Nielsen (PERSON), ","Canadian XC Team (ORG), Kingston Rules (Queens University (ORG), ESPN (ORG), ",,,,,,,"Canada (GPE), the United States (GPE), Canada (GPE), Australia (GPE), Canada (GPE), US (GPE), ","Americans (NORP), Canadians (NORP), ",0
877,https://sportfunder.com/canada4rio/24420,,Canada,,,,en,2,"RoadtoRIO (PERSON), ","MAKEACHAMP (ORG), RIO (ORG), ",,,,"2016 (DATE), ",,,,"Canadians (NORP), Canadian (NORP), Canadian (NORP), ",0
878,https://sportfunder.com/lauraschulz/28206,Hiking,Canada,,,teams,en,0,"Laura (PERSON), bush (PERSON), ","the Red Cross (ORG), ",,,"just $1 (MONEY), ","2017 (DATE), 7 or 10 years (DATE), ",,,"Australia (GPE), America (GPE), ","Staint (NORP), ",0
881,https://sportfunder.com/camagueybaseballclub/27915,Baseball,Callao,Perú,,teams,en,6,,"The Camagüey Baseball Club (ORG), Callao (ORG), Camagüey Baseball Club (ORG), Camagüey Baseball Club (ORG), BIG (ORG), the Camagüey Baseball Club (ORG), ",,,"approximately 40 dollars (MONEY), ","14 or under this year (DATE), year (DATE), ",,,"Lima (GPE), Peru (GPE), South America (LOC), ",,0
882,https://sportfunder.com/suelgaming/31096,Esports,Callao,Perú,,athletes,en,0,,,,,,"last year (DATE), ",,,"Peru (GPE), ",,0
884,https://sportfunder.com/sportingclubcalifornia2020/31464,Soccer,California,United States,,teams,en,0,,"Sporting Club (ORG), Sporting Club (ORG), BIG (ORG), Sporting Club (ORG), ",,,"approximately $3000 (MONEY), ","the season (DATE), a season (DATE), year (DATE), ",,,"California (GPE), Sporting (GPE), California (GPE), California (GPE), California (GPE), ",,0
887,https://sportfunder.com/teammileswka/2609,Muay Thai,Calgary,Alberta,Canada,teams,en,153,"Muay Thai (PERSON), Muay Thai (PERSON), Muay Thai (PERSON), Muay Thai (PERSON), ","Team Canada 2014 (ORG), ",,"Olympic (EVENT), ",,"2014 (DATE), May 1 - May 10, 2014 (DATE), approximately 2 weeks (DATE), 2014 (DATE), 2014 (DATE), 2014 (DATE), ",,,"Langkawi (GPE), Malaysia (GPE), Malaysia (GPE), Canada (GPE), Calgary (GPE), KidSport (GPE), ",,1
888,https://sportfunder.com/adamthomson/4650,Judo,Calgary,Alberta,Canada,teams,en,124,"Adam Thomson (PERSON), Bronze (PERSON), ","a National Champion (ORG), BC (ORG), ",,"Canadian Judo Championships (EVENT), ",,"2014 (DATE), five to six years (DATE), Last year (DATE), year (DATE), 2014 (DATE), ",,,"Judo (GPE), Calgary (GPE), Richmond (GPE), Calgary (GPE), ",,1
889,https://sportfunder.com/adamthomson/19821,Judo,Calgary,Alberta,Canada,teams,en,108,"Adam (PERSON), Ishi Yama (PERSON), ben (PERSON), Gold (PERSON), ","U16 (ORG), U16 (ORG), U18 (ORG), BC (ORG), ",,"the 2013 Canadian Championships (EVENT), the 2013 Ontario Open (EVENT), Edmonton International Judo Championships (EVENT), Edmonton International Judo Championships (EVENT), US Open (EVENT), ",,"the age of 8 (DATE), the first five months (DATE), 14 (DATE), 6 years (DATE), 2015 (DATE), 2015 (DATE), 2012 (DATE), this year (DATE), ","15-20 minute (TIME), ",,"Calgary (GPE), Alberta (GPE), the 2013 Quebec Open (FAC), the Sask Open (LOC), Canada (GPE), Alberta (GPE), Montreal (GPE), Canada (GPE), Quebec (GPE), Canada (GPE), ",,1
890,https://sportfunder.com/teammileswka/25062,Muay Thai,Calgary,Alberta,Canada,teams,en,107,"Team Miles (PERSON), Scott MacKenzie (PERSON), Meaghan Cameron (PERSON), Ajarn Mike Miles (PERSON), Mike Miles Muay Thai (PERSON), Scott (PERSON), Meaghan (PERSON), Muay Thai (PERSON), Muay Thai (PERSON), Breakdown of Funds (PERSON), ","WKA USA Nationals Tournament (ORG), WKA USA Nationals (ORG), the WKA USA Nationals (ORG), IKF World Classic Lightweight Champion (ORG), WKA (ORG), Team Miles (ORG), the Calgary Amateur Kickboxing Muay Association (ORG), CAD (ORG), MAKEACHAMP (ORG), CAD (ORG), ",,"Olympics (EVENT), ","3,756 (MONEY), 50 (MONEY), 975 (MONEY), 75.53 (MONEY), 4,807 (MONEY), 3,450 (MONEY), $200
 (MONEY), 1,157 (MONEY), ","year (DATE), 2015 (DATE), 5 days (DATE), 2016 (DATE), July (DATE), ",,,"New York City (GPE), Kickboxing (GPE), Calgary (GPE), Richmond (GPE), Virginia (GPE), Meaghan (GPE), Canada (GPE), Orlando (GPE), Florida (GPE), ",,1
891,https://sportfunder.com/dinosrowamillionmeters/30990,Rowing,Calgary,Alberta,Canada,teams,en,106,"Female (PERSON), ","the Dinos Rowing Team (ORG), the University of Calgary (ORG), Dinos Rowing (ORG), ",,,,"February 17th (DATE), 20-29 year old (DATE), April (DATE), ","75 hours (TIME), ",,"the San Diego Crew Classic (LOC), ",,1
892,https://sportfunder.com/dinosrowing/27595,Rowing,Calgary,Alberta,Canada,teams,en,76,"Burnaby (PERSON), ","The Dinos Rowing Team (ORG), the University of Calgary (ORG), Dinos (ORG), Dinos (ORG), the Western Canadian University Rowing Championships (ORG), BC (ORG), the Canadian University Rowing Championships (ORG), Dinos (ORG), ",,,,"Our fall season (DATE), this year (DATE), this year (DATE), ",,,"Victoria (GPE), ","Canadian (NORP), ",0
893,https://sportfunder.com/teammiles/2605,Muay Thai,Calgary,Alberta,Canada,teams,en,46,"Mike Miles Muay Thai (PERSON), Cornerman Licenses (PERSON), ","WKA Nationals (ORG), WKA (ORG), Team Miles (ORG), Team (ORG), WKA Fighter License (ORG), KidSport (ORG), WKA Nationals (ORG), the WKA Nationals (ORG), WKA (ORG), ",,"Team Miles (EVENT), ","approximately $750 (MONEY), $80 US (MONEY), 25 (MONEY), $15 US (MONEY), approximately $825 US (MONEY), 50 (MONEY), 3750 (MONEY), $2720 (MONEY), 6470 (MONEY), ","2015 (DATE), March 20-22, 2015 (DATE), Thursday, March 19 (DATE), Monday, March 23 (DATE), 2015 (DATE), 2015 (DATE), four nights (DATE), 4 nights (DATE), 3 meals / day (DATE), 2015 (DATE), 2015 (DATE), ",,,"Kickboxing (GPE), Calgary (GPE), Alberta (GPE), Canada (GPE), Richmond (GPE), Virginia (GPE), USA (GPE), Calgary (GPE), Richmond (GPE), Virginia (GPE), US (GPE), Richmond (GPE), Virginia (GPE), US (GPE), Approx (GPE), US (GPE), Calgary (GPE), Richmond (GPE), Virginia (GPE), USA (GPE), Canada (GPE), ",,0
894,https://sportfunder.com/ippondojo/18377,Karate,Calgary,Alberta,Canada,teams,en,6,,"The Alberta Karate Athlete Association (ORG), Pan Ams (ORG), ",,"World Championships (EVENT), the US Open Championships (EVENT), the World Championships (EVENT), ",,"2015 (DATE), April 2015 (DATE), one day (DATE), ",,,"North America's (LOC), Canada (GPE), ","Karate (NORP), ",0
895,https://sportfunder.com/craignadeau/31109,Body Building,Calgary,Alberta,Canada,teams,en,0,"Covid (PERSON), Craig Nadeau (PERSON), Covid (PERSON), a Pro Card (PERSON), Sarah Prudhomme (PERSON), ","Physique (ORG), IG (ORG), ",,,,"only 3 years (DATE), July 31, 2020 (DATE), 52 (DATE), ",,,"Calgary (GPE), AB (GPE), Canada (GPE), Toronto (GPE), ","Canadian (NORP), ",0
896,https://sportfunder.com/lionsyouthsports/27758,Basketball,Buxton,Maine,United States,teams,en,0,"Lions Basketball (PERSON), Lions Basketball (PERSON), ","LWCS (ORG), BIG (ORG), the Lions Basketball (ORG), ",,,,,,,,,0
897,https://sportfunder.com/maliariordan/31111,Volleyball,Burnsville,Minnesota,United States,teams,en,0,"malia riordan (PERSON), Mizuno Northern Lights (PERSON), ","the University of Oregon (ORG), ",,,"6-7 thousand dollars (MONEY), ","five years (DATE), ",,,"Minnesota (GPE), Eugene (GPE), Oregon (GPE), Mizuno Northern Lights (FAC), ",,0
